condition_id,agent_type,agent_label,task_id,task_type,server,execution_mode,server_load_level,servers,repetition,model_id,temperature,success,error,input_tokens,output_tokens,total_tokens,total_latency_ms,tool_call_count,tool_call_success_count,tool_call_success_rate,tool_selection_correctness,task_success,task_grade,response_length,trace_event_count,completed_at
A2_T1-MCP-2_moderate_r1,code_mode,A2,T1-MCP-2,T1,nasa,MCP,moderate,nasa;alphavantage;lastfm,1,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0.2,True,,31442,1637,33079,30769.64813901577,4,4,1.0,1.0,True,1.0,2516,13,2026-03-25T00:16:25.846799+00:00
A2_T1-MCP-2_maximal_r1,code_mode,A2,T1-MCP-2,T1,nasa,MCP,maximal,nasa;alphavantage;lastfm;postgres,1,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0.2,True,,75306,1414,76720,31149.93009809405,5,5,1.0,1.0,True,1.0,1932,16,2026-03-25T00:17:06.026556+00:00
A4_T1-MCP-2_minimal_r1,multi_agent_code,A4,T1-MCP-2,T1,nasa,MCP,minimal,nasa,1,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0.2,True,,33578,1591,35169,30480.95784697216,4,4,1.0,1.0,True,1.0,1271,16,2026-03-25T00:17:46.985470+00:00
A4_T1-MCP-2_moderate_r1,multi_agent_code,A4,T1-MCP-2,T1,nasa,MCP,moderate,nasa;alphavantage;lastfm,1,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0.2,True,,40819,1691,42510,32970.32509895507,4,4,1.0,1.0,True,1.0,1236,16,2026-03-25T00:18:29.759154+00:00
A4_T1-MCP-2_maximal_r1,multi_agent_code,A4,T1-MCP-2,T1,nasa,MCP,maximal,nasa;alphavantage;lastfm;postgres,1,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0.2,True,,11269,1861,13130,31553.690014057796,4,4,1.0,1.0,True,1.0,1361,16,2026-03-25T00:19:30.112725+00:00
A2_T1-MCP-3_minimal_r1,code_mode,A2,T1-MCP-3,T1,nasa,MCP,minimal,nasa,1,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0.2,True,,19905,1178,21083,26617.385887075216,3,3,1.0,1.0,True,1.0,1914,10,2026-03-25T00:20:05.004732+00:00
A2_T1-MCP-3_moderate_r1,code_mode,A2,T1-MCP-3,T1,nasa,MCP,moderate,nasa;alphavantage;lastfm,1,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0.2,True,,14419,2156,16575,39432.37997696269,3,3,1.0,1.0,True,1.0,3986,10,2026-03-25T00:20:54.041970+00:00
A2_T1-MCP-3_maximal_r1,code_mode,A2,T1-MCP-3,T1,nasa,MCP,maximal,nasa;alphavantage;lastfm;postgres,1,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0.2,True,,12133,1527,13660,25030.33396997489,3,3,1.0,1.0,True,1.0,2374,10,2026-03-25T00:21:27.831214+00:00
A4_T1-MCP-3_minimal_r1,multi_agent_code,A4,T1-MCP-3,T1,nasa,MCP,minimal,nasa,1,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0.2,True,,12465,1870,14335,32313.731390051544,4,4,1.0,1.0,True,1.0,1415,16,2026-03-25T00:22:08.818921+00:00
A4_T1-MCP-3_moderate_r1,multi_agent_code,A4,T1-MCP-3,T1,nasa,MCP,moderate,nasa;alphavantage;lastfm,1,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0.2,True,,15050,2177,17227,38999.611143022776,4,4,1.0,1.0,True,1.0,1760,16,2026-03-25T00:22:58.100257+00:00
A4_T1-MCP-3_maximal_r1,multi_agent_code,A4,T1-MCP-3,T1,nasa,MCP,maximal,nasa;alphavantage;lastfm;postgres,1,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0.2,True,,16316,1581,17897,30470.720555982552,4,4,1.0,1.0,True,1.0,1218,16,2026-03-25T00:23:38.713271+00:00
A2_T2-MCP-4_minimal_r1,code_mode,A2,T2-MCP-4,T2,nasa,MCP,minimal,nasa,1,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0.2,True,,8651,921,9572,16615.505840978585,3,3,1.0,1.0,True,1.0,877,10,2026-03-25T00:24:04.672258+00:00
A2_T2-MCP-4_moderate_r1,code_mode,A2,T2-MCP-4,T2,nasa,MCP,moderate,nasa;alphavantage;lastfm,1,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0.2,True,,9515,774,10289,15980.672299978323,3,3,1.0,1.0,True,1.0,842,10,2026-03-25T00:24:28.676915+00:00
A2_T2-MCP-4_maximal_r1,code_mode,A2,T2-MCP-4,T2,nasa,MCP,maximal,nasa;alphavantage;lastfm;postgres,1,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0.2,True,,9833,861,10694,16918.493590084836,3,3,1.0,1.0,True,1.0,868,10,2026-03-25T00:24:53.718580+00:00
A4_T2-MCP-4_minimal_r1,multi_agent_code,A4,T2-MCP-4,T2,nasa,MCP,minimal,nasa,1,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0.2,True,,9517,1362,10879,23345.770135056227,4,4,1.0,1.0,True,1.0,897,16,2026-03-25T00:25:25.494339+00:00
A4_T2-MCP-4_moderate_r1,multi_agent_code,A4,T2-MCP-4,T2,nasa,MCP,moderate,nasa;alphavantage;lastfm,1,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0.2,True,,9903,1374,11277,23582.77896908112,4,4,1.0,1.0,True,1.0,931,16,2026-03-25T00:25:59.639611+00:00
A4_T2-MCP-4_maximal_r1,multi_agent_code,A4,T2-MCP-4,T2,nasa,MCP,maximal,nasa;alphavantage;lastfm;postgres,1,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0.2,True,,9913,1279,11192,28664.78384693619,4,4,1.0,1.0,True,1.0,818,16,2026-03-25T00:26:38.870254+00:00
A2_T2-MCP-5_minimal_r1,code_mode,A2,T2-MCP-5,T2,nasa,MCP,minimal,nasa,1,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0.2,True,,25159,1147,26306,25049.597886041734,3,3,1.0,1.0,True,1.0,1429,10,2026-03-25T00:27:13.359383+00:00
A2_T2-MCP-5_moderate_r1,code_mode,A2,T2-MCP-5,T2,nasa,MCP,moderate,nasa;alphavantage;lastfm,1,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0.2,True,,119284,1030,120314,26096.4792619925,3,3,1.0,1.0,True,1.0,1435,10,2026-03-25T00:27:48.328697+00:00
A2_T2-MCP-5_maximal_r1,code_mode,A2,T2-MCP-5,T2,nasa,MCP,maximal,nasa;alphavantage;lastfm;postgres,1,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0.2,True,,18348,1216,19564,26308.140177978203,3,3,1.0,1.0,True,1.0,1698,10,2026-03-25T00:28:23.072872+00:00
A4_T2-MCP-5_minimal_r1,multi_agent_code,A4,T2-MCP-5,T2,nasa,MCP,minimal,nasa,1,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0.2,True,,25754,1398,27152,28449.59051301703,4,4,1.0,1.0,True,1.0,1009,16,2026-03-25T00:29:01.855287+00:00
A4_T2-MCP-5_moderate_r1,multi_agent_code,A4,T2-MCP-5,T2,nasa,MCP,moderate,nasa;alphavantage;lastfm,1,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0.2,True,,119545,1499,121044,34627.70155607723,4,4,1.0,1.0,True,1.0,1057,16,2026-03-25T00:29:46.388888+00:00
A4_T2-MCP-5_maximal_r1,multi_agent_code,A4,T2-MCP-5,T2,nasa,MCP,maximal,nasa;alphavantage;lastfm;postgres,1,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0.2,True,,26698,1521,28219,29418.534388998523,4,4,1.0,1.0,True,1.0,1201,16,2026-03-25T00:30:26.484596+00:00
A2_T1-MCP-1_minimal_r1,code_mode,A2,T1-MCP-1,T1,postgres,MCP,minimal,postgres,1,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0.2,True,,7493,537,8030,14657.684131991118,3,3,1.0,1.0,True,1.0,679,10,2026-03-25T00:55:54.384647+00:00
A2_T1-MCP-1_moderate_r1,code_mode,A2,T1-MCP-1,T1,postgres,MCP,moderate,postgres;alphavantage;lastfm,1,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0.2,True,,8414,418,8832,12525.003504939375,3,3,1.0,1.0,True,1.0,474,10,2026-03-25T00:56:15.498949+00:00
A2_T1-MCP-1_maximal_r1,code_mode,A2,T1-MCP-1,T1,postgres,MCP,maximal,postgres;alphavantage;lastfm;nasa,1,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0.2,True,,8502,419,8921,12070.38404699415,3,3,1.0,1.0,True,1.0,494,10,2026-03-25T00:56:35.491813+00:00
A4_T1-MCP-1_minimal_r1,multi_agent_code,A4,T1-MCP-1,T1,postgres,MCP,minimal,postgres,1,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0.2,True,,9873,812,10685,18944.230508990586,4,4,1.0,1.0,True,1.0,564,16,2026-03-25T00:57:03.086155+00:00
A4_T1-MCP-1_moderate_r1,multi_agent_code,A4,T1-MCP-1,T1,postgres,MCP,moderate,postgres;alphavantage;lastfm,1,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0.2,True,,8469,799,9268,18201.338008977476,4,4,1.0,1.0,True,1.0,448,16,2026-03-25T00:57:31.760578+00:00
A4_T1-MCP-1_maximal_r1,multi_agent_code,A4,T1-MCP-1,T1,postgres,MCP,maximal,postgres;alphavantage;lastfm;nasa,1,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0.2,True,,10311,792,11103,24722.81613596715,4,4,1.0,1.0,True,1.0,460,16,2026-03-25T00:58:06.427430+00:00
A2_T1-MCP-2_minimal_r1,code_mode,A2,T1-MCP-2,T1,postgres,MCP,minimal,postgres,1,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0.2,True,,10897,1105,12002,21084.09121795557,3,3,1.0,1.0,True,1.0,1770,10,2026-03-25T00:58:37.678259+00:00
A2_T1-MCP-2_moderate_r1,code_mode,A2,T1-MCP-2,T1,postgres,MCP,moderate,postgres;alphavantage;lastfm,1,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0.2,True,,10177,968,11145,19053.51984291337,3,3,1.0,1.0,True,1.0,1516,10,2026-03-25T00:59:06.281525+00:00
A2_T1-MCP-2_maximal_r1,code_mode,A2,T1-MCP-2,T1,postgres,MCP,maximal,postgres;alphavantage;lastfm;nasa,1,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0.2,True,,11772,1081,12853,20526.680968003348,3,3,1.0,1.0,True,1.0,1735,10,2026-03-25T00:59:35.570922+00:00
A4_T1-MCP-2_minimal_r1,multi_agent_code,A4,T1-MCP-2,T1,postgres,MCP,minimal,postgres,1,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0.2,True,,11850,1909,13759,31236.477430909872,4,4,1.0,1.0,True,1.0,2636,16,2026-03-25T01:00:16.445768+00:00
A4_T1-MCP-2_moderate_r1,multi_agent_code,A4,T1-MCP-2,T1,postgres,MCP,moderate,postgres;alphavantage;lastfm,1,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0.2,True,,12149,1717,13866,30143.130554934032,4,4,1.0,1.0,True,1.0,1737,16,2026-03-25T01:00:56.584339+00:00
A4_T1-MCP-2_maximal_r1,multi_agent_code,A4,T1-MCP-2,T1,postgres,MCP,maximal,postgres;alphavantage;lastfm;nasa,1,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0.2,True,,12399,1960,14359,54212.41344208829,4,4,1.0,1.0,True,1.0,2736,16,2026-03-25T01:02:01.832877+00:00
A2_T1-MCP-3_minimal_r1,code_mode,A2,T1-MCP-3,T1,postgres,MCP,minimal,postgres,1,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0.2,True,,9621,948,10569,28388.80788802635,3,3,1.0,1.0,True,1.0,344,10,2026-03-25T01:02:40.230143+00:00
A2_T1-MCP-3_moderate_r1,code_mode,A2,T1-MCP-3,T1,postgres,MCP,moderate,postgres;alphavantage;lastfm,1,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0.2,True,,11036,1099,12135,31355.83230596967,3,3,1.0,1.0,True,1.0,479,10,2026-03-25T01:03:19.326756+00:00
A2_T1-MCP-3_maximal_r1,code_mode,A2,T1-MCP-3,T1,postgres,MCP,maximal,postgres;alphavantage;lastfm;nasa,1,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0.2,True,,11216,1191,12407,31298.6120559508,3,3,1.0,1.0,True,1.0,457,10,2026-03-25T01:03:58.355777+00:00
A4_T1-MCP-3_minimal_r1,multi_agent_code,A4,T1-MCP-3,T1,postgres,MCP,minimal,postgres,1,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0.2,True,,10434,1260,11694,33289.87243201118,4,4,1.0,1.0,True,1.0,314,16,2026-03-25T01:04:39.500911+00:00
A4_T1-MCP-3_moderate_r1,multi_agent_code,A4,T1-MCP-3,T1,postgres,MCP,moderate,postgres;alphavantage;lastfm,1,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0.2,True,,10985,1371,12356,36122.19797505532,4,4,1.0,1.0,True,1.0,365,16,2026-03-25T01:05:26.091373+00:00
A4_T1-MCP-3_maximal_r1,multi_agent_code,A4,T1-MCP-3,T1,postgres,MCP,maximal,postgres;alphavantage;lastfm;nasa,1,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0.2,True,,11151,1472,12623,37397.04497496132,4,4,1.0,1.0,True,1.0,285,16,2026-03-25T01:06:12.621250+00:00
A2_T2-MCP-4_minimal_r1,code_mode,A2,T2-MCP-4,T2,postgres,MCP,minimal,postgres,1,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0.2,True,,17260,1578,18838,39461.85193501879,4,4,1.0,1.0,True,0.95,1068,13,2026-03-25T01:07:00.556734+00:00
A2_T2-MCP-4_moderate_r1,code_mode,A2,T2-MCP-4,T2,postgres,MCP,moderate,postgres;alphavantage;lastfm,1,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0.2,True,,22104,3695,25799,71225.58369906619,4,4,1.0,1.0,True,1.0,1229,13,2026-03-25T01:08:20.579648+00:00
A2_T2-MCP-4_maximal_r1,code_mode,A2,T2-MCP-4,T2,postgres,MCP,maximal,postgres;alphavantage;lastfm;nasa,1,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0.2,True,,30734,6320,37054,103531.83258802164,5,5,1.0,1.0,True,0.98,1284,16,2026-03-25T01:10:13.760026+00:00
A4_T2-MCP-4_minimal_r1,multi_agent_code,A4,T2-MCP-4,T2,postgres,MCP,minimal,postgres,1,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0.2,True,,66049,10344,76393,192750.2482549753,13,13,1.0,1.0,True,0.95,968,27,2026-03-25T01:13:36.440551+00:00
A4_T2-MCP-4_moderate_r1,multi_agent_code,A4,T2-MCP-4,T2,postgres,MCP,moderate,postgres;alphavantage;lastfm,1,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0.2,True,,13114,2669,15783,50551.09610699583,4,4,1.0,1.0,False,0.3,1011,16,2026-03-25T01:14:38.943216+00:00
A4_T2-MCP-4_maximal_r1,multi_agent_code,A4,T2-MCP-4,T2,postgres,MCP,maximal,postgres;alphavantage;lastfm;nasa,1,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0.2,True,,25329,5607,30936,104790.5667979503,5,5,1.0,1.0,True,0.95,1294,19,2026-03-25T01:16:34.845894+00:00
A2_T2-MCP-5_minimal_r1,code_mode,A2,T2-MCP-5,T2,postgres,MCP,minimal,postgres,1,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0.2,True,,14415,1345,15760,35507.84834998194,4,4,1.0,1.0,True,1.0,1211,13,2026-03-25T01:17:20.743430+00:00
A2_T2-MCP-5_moderate_r1,code_mode,A2,T2-MCP-5,T2,postgres,MCP,moderate,postgres;alphavantage;lastfm,1,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0.2,True,,22897,1177,24074,36830.366016947664,5,5,1.0,1.0,True,1.0,1135,16,2026-03-25T01:18:06.996433+00:00
A2_T2-MCP-5_maximal_r1,code_mode,A2,T2-MCP-5,T2,postgres,MCP,maximal,postgres;alphavantage;lastfm;nasa,1,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0.2,True,,18560,2545,21105,63160.72436189279,4,4,1.0,1.0,True,1.0,1336,13,2026-03-25T01:19:21.901987+00:00
A4_T2-MCP-5_minimal_r1,multi_agent_code,A4,T2-MCP-5,T2,postgres,MCP,minimal,postgres,1,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0.2,True,,21247,3155,24402,64160.783321014605,6,6,1.0,0.0,True,1.0,1366,22,2026-03-25T01:20:35.178182+00:00
A4_T2-MCP-5_moderate_r1,multi_agent_code,A4,T2-MCP-5,T2,postgres,MCP,moderate,postgres;alphavantage;lastfm,1,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0.2,True,,13230,3342,16572,64088.67348707281,4,4,1.0,0.0,True,1.0,1266,16,2026-03-25T01:21:49.761493+00:00
A4_T2-MCP-5_maximal_r1,multi_agent_code,A4,T2-MCP-5,T2,postgres,MCP,maximal,postgres;alphavantage;lastfm;nasa,1,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0.2,True,,24073,3625,27698,66651.80082106963,6,6,1.0,1.0,True,1.0,1429,22,2026-03-25T01:23:07.156984+00:00
A2_T2-MCP-6_minimal_r1,code_mode,A2,T2-MCP-6,T2,postgres,MCP,minimal,postgres,1,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0.2,True,,19038,3090,22128,53798.91444195528,4,4,1.0,1.0,False,0.7,1959,13,2026-03-25T01:24:12.413321+00:00
A2_T2-MCP-6_moderate_r1,code_mode,A2,T2-MCP-6,T2,postgres,MCP,moderate,postgres;alphavantage;lastfm,1,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0.2,True,,24648,1576,26224,32562.294847914018,5,5,1.0,1.0,False,0.7,1887,16,2026-03-25T01:24:55.537711+00:00
A2_T2-MCP-6_maximal_r1,code_mode,A2,T2-MCP-6,T2,postgres,MCP,maximal,postgres;alphavantage;lastfm;nasa,1,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0.2,True,,207896,9309,217205,174444.53657907434,7,7,1.0,1.0,False,0.7,2420,22,2026-03-25T01:28:07.944714+00:00
A4_T2-MCP-6_minimal_r1,multi_agent_code,A4,T2-MCP-6,T2,postgres,MCP,minimal,postgres,1,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0.2,True,,19480,3990,23470,72610.70057505276,5,5,1.0,1.0,False,0.7,1777,19,2026-03-25T01:29:31.099401+00:00
A4_T2-MCP-6_moderate_r1,multi_agent_code,A4,T2-MCP-6,T2,postgres,MCP,moderate,postgres;alphavantage;lastfm,1,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0.2,True,,21370,4675,26045,79633.77837010194,5,5,1.0,1.0,True,1.0,1660,19,2026-03-25T01:31:03.519084+00:00
A4_T2-MCP-6_maximal_r1,multi_agent_code,A4,T2-MCP-6,T2,postgres,MCP,maximal,postgres;alphavantage;lastfm;nasa,1,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0.2,True,,17704,2904,20608,61610.70998595096,5,5,1.0,1.0,False,0.7,1485,19,2026-03-25T01:32:17.669359+00:00
A2_T3-MCP-7_minimal_r1,code_mode,A2,T3-MCP-7,T3,postgres,MCP,minimal,postgres,1,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0.2,True,,24758,3308,28066,71854.39153306652,5,5,1.0,1.0,True,1.0,1191,16,2026-03-25T02:20:23.420699+00:00
A2_T3-MCP-7_moderate_r1,code_mode,A2,T3-MCP-7,T3,postgres,MCP,moderate,postgres,1,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0.2,True,,21199,1718,22917,40195.30726899393,5,5,1.0,1.0,True,1.0,677,16,2026-03-25T02:21:12.246572+00:00
A2_T3-MCP-7_maximal_r1,code_mode,A2,T3-MCP-7,T3,postgres,MCP,maximal,postgres,1,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0.2,True,,24440,3201,27641,65740.77057198156,5,5,1.0,1.0,True,1.0,949,16,2026-03-25T02:22:25.957492+00:00
A4_T3-MCP-7_minimal_r1,multi_agent_code,A4,T3-MCP-7,T3,postgres,MCP,minimal,postgres,1,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0.2,True,,27656,4225,31881,88302.39012395032,4,4,1.0,1.0,False,0.6,889,16,2026-03-25T02:24:02.419759+00:00
A4_T3-MCP-7_moderate_r1,multi_agent_code,A4,T3-MCP-7,T3,postgres,MCP,moderate,postgres,1,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0.2,True,,52629,10497,63126,183313.5157501092,7,7,1.0,1.0,True,1.0,1062,25,2026-03-25T02:27:13.838780+00:00
A4_T3-MCP-7_maximal_r1,multi_agent_code,A4,T3-MCP-7,T3,postgres,MCP,maximal,postgres,1,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0.2,True,,46293,8698,54991,148100.78140196856,7,7,1.0,0.0,False,0.3,820,25,2026-03-25T02:29:50.491458+00:00
A2_T3-MCP-8_moderate_r1,code_mode,A2,T3-MCP-8,T3,postgres,MCP,moderate,postgres,1,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0.2,True,,137068,15956,153024,256120.80399203117,12,12,1.0,1.0,False,0.7,847,37,2026-03-25T02:36:05.913493+00:00
A2_T3-MCP-8_maximal_r1,code_mode,A2,T3-MCP-8,T3,postgres,MCP,maximal,postgres,1,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0.2,True,,90808,19031,109839,341928.49707300775,7,7,1.0,1.0,False,0.3,1290,22,2026-03-25T02:41:56.466451+00:00
A4_T3-MCP-8_minimal_r1,multi_agent_code,A4,T3-MCP-8,T3,postgres,MCP,minimal,postgres,1,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0.2,True,,171971,22108,194079,404450.4965590313,22,22,1.0,1.0,False,0.5,1043,44,2026-03-25T02:48:51.495978+00:00
A4_T3-MCP-8_moderate_r1,multi_agent_code,A4,T3-MCP-8,T3,postgres,MCP,moderate,postgres,1,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0.2,True,,150612,20407,171019,397808.1692630658,34,34,1.0,0.0,False,0.6,1371,64,2026-03-25T02:55:38.633640+00:00
A4_T3-MCP-8_maximal_r1,multi_agent_code,A4,T3-MCP-8,T3,postgres,MCP,maximal,postgres,1,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0.2,True,,150670,17632,168302,390318.6893869424,25,25,1.0,0.0,False,0.3,1184,37,2026-03-25T03:02:18.355685+00:00
A2_T3-MCP-9_minimal_r1,code_mode,A2,T3-MCP-9,T3,postgres,MCP,minimal,postgres,1,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0.2,True,,14287,3651,17938,68251.77869794425,3,3,1.0,1.0,False,0.4,2327,10,2026-03-25T03:03:35.904596+00:00
A2_T3-MCP-9_moderate_r1,code_mode,A2,T3-MCP-9,T3,postgres,MCP,moderate,postgres,1,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0.2,True,,21964,5075,27039,87585.09278995916,4,4,1.0,1.0,False,0.7,1133,13,2026-03-25T03:05:12.144365+00:00
A2_T3-MCP-9_maximal_r1,code_mode,A2,T3-MCP-9,T3,postgres,MCP,maximal,postgres,1,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0.2,True,,12399,3375,15774,60345.771360909566,3,3,1.0,1.0,True,0.95,990,10,2026-03-25T03:06:21.279500+00:00
A4_T3-MCP-9_minimal_r1,multi_agent_code,A4,T3-MCP-9,T3,postgres,MCP,minimal,postgres,1,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0.2,True,,12386,2421,14807,48240.77822989784,4,4,1.0,1.0,False,0.5,1210,16,2026-03-25T03:07:18.988435+00:00
A4_T3-MCP-9_moderate_r1,multi_agent_code,A4,T3-MCP-9,T3,postgres,MCP,moderate,postgres,1,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0.2,True,,12972,2544,15516,65972.53298899159,4,4,1.0,1.0,False,0.5,1090,16,2026-03-25T03:08:34.291331+00:00
A4_T3-MCP-9_maximal_r1,multi_agent_code,A4,T3-MCP-9,T3,postgres,MCP,maximal,postgres,1,us.anthropic.claude-3-7-sonnet-20250219-v1:0,0.2,True,,102468,14806,117274,228371.9218960032,11,11,1.0,1.0,True,0.95,1658,37,2026-03-25T03:12:32.341885+00:00
